model,id,acc,jerk
bando,235,0.158251497,0.172408045
bando,236,0.158112594,0.17190799
bando,237,0.157820899,0.171866318
bando,238,0.157418082,0.171380153
bando,239,0.156584668,0.170921769
bando,240,0.156931924,0.170491166
bando,241,0.155973497,0.170282809
bando,242,0.155695693,0.169602178
bando,243,0.15552901,0.168643738
bando,244,0.154431681,0.168004778
bando,245,0.153681608,0.167199133
bando,246,0.153348242,0.166379598
bando,247,0.152959315,0.165754528
bando,248,0.153181559,0.165560062
bando,249,0.152473157,0.164240471
bando,250,0.151681413,0.163948772
bando,251,0.150847999,0.163948772
bando,252,0.150611865,0.164115457
bando,253,0.150389621,0.164143238
bando,254,0.150042365,0.163990443
bando,255,0.149083939,0.162976442
bando,256,0.148486658,0.16258751
bando,257,0.148361646,0.161698522
bando,258,0.148111622,0.161809646
bando,259,0.147097634,0.1612957
bando,260,0.146444793,0.160698411
bando,261,0.145875293,0.159726081
bando,262,0.145778062,0.158962107
bando,263,0.145472476,0.157989777
bando,264,0.14511133,0.157211912
bando,265,0.145333574,0.156850761
bando,266,0.145347464,0.155822869
bando,267,0.146000306,0.155753417
bando,268,0.144611282,0.155961774
bando,269,0.144916867,0.15648961
bando,270,0.14394455,0.157253584
bando,271,0.143805648,0.156670186
bando,272,0.143500063,0.157031337
bando,273,0.143083355,0.156434048
bando,274,0.142499965,0.156364596
bando,275,0.142361063,0.155711746
bando,276,0.141652661,0.1551978
bando,277,0.14161099,0.155364485
bando,278,0.141416527,0.154767196
bando,279,0.141485978,0.15391988
bando,280,0.141222063,0.153655962
bando,281,0.140777576,0.153475386
bando,282,0.141680441,0.152405823
bando,283,0.141249844,0.152739193
bando,284,0.140735905,0.153239249
bando,285,0.140416429,0.153419824
bando,286,0.140235856,0.153447605
bando,287,0.140152515,0.153253139
bando,288,0.139777478,0.152933659
bando,289,0.139708027,0.153155906
bando,290,0.139499674,0.152794755
bando,291,0.139346881,0.152544727
bando,292,0.13926354,0.152753084
bando,293,0.139332991,0.153003111
bando,294,0.139569125,0.153239249
bando,295,0.139763588,0.153128125
bando,296,0.139527454,0.152780865
bando,297,0.13929132,0.153294811
bando,298,0.139596905,0.153405934
bando,299,0.139499674,0.153183687
bando,300,0.139485783,0.152836426
bando,301,0.139513564,0.153058673
bando,302,0.139458003,0.152919769
bando,303,0.139916381,0.152836426
bando,304,0.139527454,0.152753084
bando,305,0.139360771,0.152878098
bando,306,0.139346881,0.15294755
bando,307,0.139721917,0.152489165
bando,308,0.139555235,0.152572508
bando,309,0.13927743,0.152697522
bando,310,0.139624686,0.152739193
bando,311,0.139402442,0.152475275
bando,312,0.139430222,0.15230859
bando,313,0.13929132,0.152975331
bando,314,0.139596905,0.152919769
bando,315,0.13930521,0.152544727
bando,316,0.139110747,0.151947439
bando,317,0.138888503,0.152378042
bando,318,0.139152418,0.152586398
bando,319,0.13930521,0.152141905
bando,320,0.139013515,0.151725192
bando,321,0.138805162,0.152475275
bando,322,0.138638479,0.152211357
bando,323,0.138513467,0.15166963
bando,324,0.138346784,0.151475164
bando,325,0.138277333,0.151447383
bando,326,0.138305113,0.151739082
bando,327,0.138180101,0.15136404
bando,328,0.138513467,0.151197355
bando,329,0.137957857,0.151433493
bando,330,0.138221772,0.151308479
bando,331,0.138235662,0.150905656
bando,332,0.138207881,0.150655628
bando,333,0.137624491,0.150738971
bando,334,0.137971747,0.150266696
bando,335,0.137652272,0.150586176
bando,336,0.137832845,0.150127792
bando,337,0.137791174,0.150405601
bando,338,0.137805064,0.150266696
bando,339,0.137305016,0.150294477
bando,340,0.137138333,0.149877764
bando,341,0.137277235,0.14973886
bando,342,0.137346686,0.149849983
bando,343,0.13697165,0.149627736
bando,344,0.136707735,0.149572175
bando,345,0.136721626,0.149405489
bando,346,0.136638284,0.149030448
bando,347,0.136582723,0.148530392
bando,348,0.136207687,0.148738749
bando,349,0.136096565,0.148266474
bando,350,0.135929882,0.148252584
bando,351,0.135735419,0.147988665
bando,352,0.135888211,0.148113679
bando,353,0.135957663,0.148474831
bando,354,0.13579098,0.148335926
bando,355,0.135777089,0.14780809
bando,356,0.135735419,0.148197022
bando,357,0.135957663,0.147933104
bando,358,0.135374272,0.147946994
bando,359,0.135443724,0.147238582
bando,360,0.135318712,0.147030226
bando,361,0.135429833,0.147071897
bando,362,0.135429833,0.147321925
bando,363,0.135304821,0.147363596
bando,364,0.135193699,0.147530281
bando,365,0.135290931,0.146974664
bando,366,0.134513078,0.147155239
bando,367,0.134526968,0.146571841
bando,368,0.134151931,0.146432937
bando,369,0.134832553,0.146224581
bando,370,0.133957468,0.146335704
bando,371,0.133929688,0.145627292
bando,372,0.133846346,0.145738415
bando,373,0.134165822,0.145377264
bando,374,0.133651883,0.145293922
bando,375,0.133526871,0.144571619
bando,376,0.133193505,0.144668852
bando,377,0.1334852,0.144252139
bando,378,0.132957371,0.144113235
bando,379,0.132957371,0.143502056
bando,380,0.133221285,0.14364096
bando,381,0.132749017,0.143502056
bando,382,0.132679566,0.14364096
bando,383,0.132026725,0.143154795
bando,384,0.13174892,0.142779753
bando,385,0.13115164,0.142738082
bando,386,0.130832164,0.142210246
bando,387,0.130721042,0.141946327
bando,388,0.130151543,0.141849094
bando,389,0.129707055,0.141029559
bando,390,0.128554165,0.140598955
bando,391,0.128401372,0.140210023
bando,392,0.128512494,0.140085009
bando,393,0.128095787,0.139876653
bando,394,0.127831873,0.13944605
bando,395,0.127498507,0.139821091
bando,396,0.127790202,0.139626625
bando,397,0.127873543,0.13947383
bando,398,0.127067909,0.13882098
bando,399,0.12710958,0.138751528
bando,400,0.127262373,0.138265363
bando,401,0.127373495,0.138668185
bando,402,0.127331824,0.138445938
bando,403,0.126790105,0.138876542
bando,404,0.127304043,0.138973775
bando,405,0.126984568,0.138640404
bando,406,0.127151251,0.138765418
bando,407,0.126859556,0.138890432
bando,408,0.126776214,0.138945994
bando,409,0.126817885,0.138570952
bando,410,0.126706763,0.138307034
bando,411,0.126623422,0.138557062
bando,412,0.126956787,0.138779309
bando,413,0.126303946,0.138543171
bando,414,0.12592891,0.137737526
bando,415,0.125803898,0.138112568
bando,416,0.125998361,0.137945883
bando,417,0.12595669,0.137987554
bando,418,0.125651105,0.137626403
bando,419,0.125317739,0.137459718
bando,420,0.125567764,0.137390266
bando,421,0.125428861,0.137279142
bando,422,0.125401081,0.137168019
bando,423,0.124970483,0.137098567
bando,424,0.125109386,0.136806867
bando,425,0.124845471,0.136390154
bando,426,0.12478991,0.136584621
bando,427,0.12477602,0.136154017
bando,428,0.124637117,0.135973441
bando,429,0.124248191,0.135709523
bando,430,0.124581557,0.135542838
bando,431,0.124400983,0.135778975
bando,432,0.12422041,0.135653962
bando,433,0.124053727,0.135626181
bando,434,0.123581459,0.135709523
bando,435,0.123998166,0.135570619
bando,436,0.123873154,0.135584509
bando,437,0.123567569,0.135765085
bando,438,0.123386996,0.135251139
bando,439,0.123303655,0.135070563
bando,440,0.123136972,0.134528837
bando,441,0.122498021,0.134709412
bando,442,0.122511911,0.134209357
bando,443,0.12248413,0.134056562
bando,444,0.122095204,0.133750972
bando,445,0.121761838,0.134139904
bando,446,0.122122984,0.133889877
bando,447,0.122303557,0.133917658
bando,448,0.121942411,0.133487054
bando,449,0.121636826,0.133431492
bando,450,0.121706277,0.133695411
bando,451,0.122011862,0.133209245
bando,452,0.12190074,0.13304256
bando,453,0.12131735,0.133459273
bando,454,0.121622936,0.133473164
bando,455,0.121567375,0.133153684
bando,456,0.121539594,0.132431381
bando,457,0.120831192,0.132750861
bando,458,0.121359021,0.132778642
bando,459,0.121428472,0.133056451
bando,460,0.121331241,0.132598066
bando,461,0.121095106,0.132584176
bando,462,0.121372911,0.132931437
bando,463,0.121553484,0.132806423
bando,464,0.12128957,0.132736971
bando,465,0.120761741,0.132848094
bando,466,0.121372911,0.132792533
bando,467,0.121456253,0.132959218
bando,468,0.121345131,0.13270919
bando,469,0.120942314,0.132736971
bando,470,0.121497923,0.132681409
bando,471,0.121081216,0.132820313
bando,472,0.121497923,0.132611957
bando,473,0.12073396,0.132945327
bando,474,0.121372911,0.132431381
bando,475,0.120872863,0.132361929
bando,476,0.120872863,0.13205634
bando,477,0.120414485,0.132598066
bando,478,0.121108997,0.132223025
bando,479,0.120872863,0.132445272
bando,480,0.120803411,0.131875764
bando,481,0.12013668,0.132014668
bando,482,0.120261692,0.131764641
bando,483,0.120192241,0.131792421
bando,484,0.120289473,0.131570174
bando,485,0.120095009,0.131764641
bando,486,0.120261692,0.131514613
bando,487,0.120303363,0.131570174
bando,488,0.120261692,0.13175075
bando,489,0.120025558,0.131445161
bando,490,0.119942217,0.131125681
bando,491,0.119914436,0.131014557
bando,492,0.11958107,0.131181242
bando,493,0.119594961,0.131167352
bando,494,0.119789424,0.130861762
bando,495,0.119414388,0.130806201
bando,496,0.11956718,0.130833982
bando,497,0.119650522,0.130708968
bando,498,0.119206034,0.130611735
bando,499,0.119136583,0.130083898
bando,500,0.11899768,0.130208912
bando,501,0.119025461,0.130347816
bando,502,0.118928229,0.130195022
bando,503,0.119164363,0.129708857
bando,504,0.118761546,0.129931103
bando,505,0.118622644,0.129361596
bando,506,0.118497632,0.129722747
bando,507,0.118442071,0.129403267
bando,508,0.118567083,0.1295005
bando,509,0.118580973,0.129528281
bando,510,0.1184004,0.12918102
bando,511,0.118317059,0.129236582
bando,512,0.118150376,0.129153239
bando,513,0.118497632,0.128667074
bando,514,0.117955912,0.128611512
bando,515,0.117983693,0.128180909
bando,516,0.117914242,0.128305923
bando,517,0.118025364,0.128194799
bando,518,0.117511425,0.127861429
bando,519,0.117580876,0.127861429
bando,520,0.1172614,0.1279031
bando,521,0.117330852,0.1279031
bando,522,0.116747462,0.127486387
bando,523,0.116441876,0.127222469
bando,524,0.116358535,0.127055784
bando,525,0.116302974,0.126847427
bando,526,0.115997389,0.127000222
bando,527,0.115330657,0.126444605
bando,528,0.115150084,0.126125125
bando,529,0.115247316,0.126027892
bando,530,0.114747267,0.125791755
bando,531,0.114580584,0.125513946
bando,532,0.114122206,0.125375042
bando,533,0.114274999,0.124861096
bando,534,0.113886072,0.124569397
bando,535,0.113677719,0.124736082
bando,536,0.113955523,0.125083343
bando,537,0.113983304,0.124791644
bando,538,0.113649938,0.124416602
bando,539,0.113649938,0.124416602
bando,540,0.114011084,0.124291588
bando,541,0.114108316,0.124291588
bando,542,0.113691609,0.124208245
bando,543,0.11317767,0.124055451
bando,544,0.113455475,0.124180464
bando,545,0.113524926,0.124611068
bando,546,0.113608267,0.123972108
bando,547,0.113122109,0.124111012
bando,548,0.113427694,0.124388821
bando,549,0.113413804,0.124513835
bando,550,0.113399914,0.124055451
bando,551,0.11317767,0.124055451
bando,552,0.113649938,0.124208245
bando,553,0.113247121,0.124402711
bando,554,0.113010987,0.12370819
bando,555,0.112733182,0.123874875
bando,556,0.113316572,0.123791532
bando,557,0.113024877,0.123819313
bando,558,0.113038768,0.123541505
bando,559,0.112524829,0.123944327
bando,560,0.113108219,0.123791532
bando,561,0.112788743,0.123610957
bando,562,0.112733182,0.123166463
bando,563,0.112122012,0.123472052
bando,564,0.112691512,0.12338871
bando,565,0.112413707,0.12338871
bando,566,0.112663731,0.123041449
bando,567,0.112149792,0.123305367
bando,568,0.11260817,0.122944216
bando,569,0.112052561,0.122985887
bando,570,0.112094231,0.122527503
bando,571,0.111635853,0.122944216
bando,572,0.111997,0.122360818
bando,573,0.111496951,0.122319147
bando,574,0.111663634,0.12211079
bando,575,0.111649744,0.122652517
bando,576,0.111927549,0.122305256
bando,577,0.111594183,0.122180242
bando,578,0.111594183,0.122235804
bando,579,0.111649744,0.122569174
bando,580,0.111746975,0.12241638
bando,581,0.111163585,0.122027447
bando,582,0.111205256,0.121707968
bando,583,0.111219146,0.121930214
bando,584,0.111316378,0.121874653
bando,585,0.111066354,0.121721858
bando,586,0.110899671,0.121582954
bando,587,0.110885781,0.12147183
bando,588,0.110996902,0.12147183
bando,589,0.110607976,0.120985665
bando,590,0.110455183,0.121027336
bando,591,0.110719098,0.120971775
bando,592,0.111108024,0.121096789
bando,593,0.110524634,0.120943994
bando,594,0.110205159,0.120763418
bando,595,0.110677427,0.121110679
bando,596,0.110802439,0.121069008
bando,597,0.110427403,0.120318924
bando,598,0.109996805,0.120624514
bando,599,0.110371842,0.120277253
bando,600,0.110135708,0.120402267
bando,601,0.110066256,0.119999444
bando,602,0.109593988,0.119971664
bando,603,0.109871793,0.119554951
bando,604,0.10969122,0.11954106
bando,605,0.109552318,0.119138238
bando,606,0.109330074,0.119402156
bando,607,0.109774561,0.119152128
bando,608,0.109343964,0.119166018
bando,609,0.109080049,0.118471497
bando,610,0.108691123,0.118707634
bando,611,0.10912172,0.118804867
bando,612,0.108774464,0.118693744
bando,613,0.108635562,0.118235359
bando,614,0.108316086,0.118513168
bando,615,0.108302196,0.118124236
bando,616,0.10794105,0.118054784
bando,617,0.107913269,0.117846427
bando,618,0.107774367,0.118110346
bando,619,0.107885489,0.117707523
bando,620,0.10734377,0.117471386
bando,621,0.107107635,0.116887988
bando,622,0.10681594,0.11727692
bando,623,0.107135416,0.116874097
bando,624,0.107038184,0.116443494
bando,625,0.107038184,0.116124014
bando,626,0.107065965,0.116096233
bando,627,0.107607684,0.11665185
bando,628,0.106982623,0.11665185
bando,629,0.106954843,0.116679631
bando,630,0.106857611,0.117179687
bando,631,0.107302099,0.116874097
bando,632,0.10681594,0.117068563
bando,633,0.106829831,0.116804645
bando,634,0.106899282,0.117054673
bando,635,0.10734377,0.116985221
bando,636,0.106746489,0.116874097
bando,637,0.10681594,0.116735193
bando,638,0.106649258,0.116693522
bando,639,0.106871501,0.116610179
bando,640,0.106274221,0.116512946
bando,641,0.106427014,0.116151795
bando,642,0.106413123,0.116526836
bando,643,0.10680205,0.116679631
bando,644,0.106288111,0.116485165
bando,645,0.106343672,0.116346261
bando,646,0.106552026,0.116679631
bando,647,0.106690928,0.116582398
bando,648,0.106468684,0.116360151
bando,649,0.106399233,0.116457384
bando,650,0.106399233,0.116512946
bando,651,0.106677038,0.116568508
bando,652,0.106607587,0.116304589
bando,653,0.106315892,0.116304589
bando,654,0.106579806,0.116457384
bando,655,0.106635367,0.116485165
bando,656,0.106607587,0.116526836
bando,657,0.106371453,0.116512946
bando,658,0.106579806,0.116554617
bando,659,0.106482575,0.11663796
bando,660,0.106718709,0.116568508
bando,661,0.106385343,0.116568508
bando,662,0.106649258,0.116401822
bando,663,0.106524245,0.116429603
bando,664,0.106718709,0.116624069
bando,665,0.106482575,0.116776864
bando,666,0.106524245,0.116290699
bando,667,0.106329782,0.116443494
bando,668,0.106718709,0.116457384
bando,669,0.106677038,0.116679631
bando,670,0.106565916,0.116374042
bando,671,0.106468684,0.11633237
bando,672,0.106427014,0.11631848
bando,673,0.106746489,0.116596288
bando,674,0.106593697,0.116401822
bando,675,0.106524245,0.116596288
bando,676,0.106482575,0.116554617
bando,677,0.106663148,0.116526836
bando,678,0.106440904,0.116401822
bando,679,0.106482575,0.116374042
bando,680,0.106427014,0.116665741
bando,681,0.106746489,0.116512946
bando,682,0.106260331,0.116387932
bando,683,0.106538136,0.116262918
bando,684,0.106524245,0.116499055
bando,685,0.106732599,0.116526836
bando,686,0.106357563,0.116485165
bando,687,0.106482575,0.11633237
bando,688,0.106496465,0.116568508
bando,689,0.106649258,0.11631848
bando,690,0.106399233,0.116554617
bando,691,0.106524245,0.116471275
bando,692,0.106399233,0.116610179
bando,693,0.106649258,0.116346261
bando,694,0.106440904,0.116471275
bando,695,0.106385343,0.116401822
bando,696,0.106538136,0.116679631
bando,697,0.106593697,0.116443494
bando,698,0.106413123,0.116471275
bando,699,0.106288111,0.116582398
bando,700,0.106413123,0.116485165
bando,701,0.106704819,0.116304589
bando,702,0.106274221,0.11663796
bando,703,0.106357563,0.116693522
bando,704,0.106552026,0.116568508
bando,705,0.106690928,0.116526836
bando,706,0.106343672,0.116401822
bando,707,0.106246441,0.116499055
bando,708,0.106607587,0.116526836
bando,709,0.106454794,0.116540727
bando,710,0.106260331,0.116235137
bando,711,0.106357563,0.116610179
bando,712,0.106746489,0.11663796
bando,713,0.106593697,0.116346261
bando,714,0.10620477,0.116207356
bando,715,0.106329782,0.116360151
bando,716,0.106704819,0.116443494
bando,717,0.106524245,0.116568508
bando,718,0.106246441,0.116137904
bando,719,0.106176989,0.116596288
bando,720,0.106593697,0.116304589
bando,721,0.106065868,0.116165685
bando,722,0.105746392,0.115568396
bando,723,0.105774172,0.116054562
bando,724,0.106385343,0.115929548
bando,725,0.105815843,0.115832315
bando,726,0.105399136,0.115221136
bando,727,0.105413026,0.115471163
bando,728,0.105913075,0.115526725
bando,729,0.10564916,0.115582287
bando,730,0.105315795,0.115235026
bando,731,0.105426917,0.115512835
bando,732,0.105871404,0.115512835
bando,733,0.10562138,0.115512835
bando,734,0.105232453,0.115137793
bando,735,0.104885197,0.115387821
bando,736,0.105551929,0.114984998
bando,737,0.105107441,0.114971108
bando,738,0.104787965,0.114748861
bando,739,0.104371258,0.114929437
bando,740,0.105246343,0.114526614
bando,741,0.104510161,0.114637738
bando,742,0.104718514,0.114429381
bando,743,0.104412929,0.114832204
bando,744,0.105329685,0.114512724
bando,745,0.104301807,0.114484943
bando,746,0.1044546,0.114123792
bando,747,0.104065673,0.114415491
bando,748,0.104760185,0.113957106
bando,749,0.104093454,0.114109901
bando,750,0.104024002,0.113957106
bando,751,0.104176795,0.114137682
bando,752,0.104579612,0.114054339
bando,753,0.104051783,0.113804312
bando,754,0.103760088,0.113887654
bando,755,0.1038851,0.113804312
bando,756,0.104024002,0.113609846
bando,757,0.103746198,0.113276475
bando,758,0.103621185,0.113595955
bando,759,0.103815649,0.113540393
bando,760,0.104135124,0.113693188
bando,761,0.103537844,0.113304256
bando,762,0.103593405,0.113720969
bando,763,0.103815649,0.113651517
bando,764,0.104051783,0.113679298
bando,765,0.103510063,0.1130959
bando,766,0.103496173,0.113707079
bando,767,0.103982332,0.113707079
bando,768,0.103746198,0.113540393
bando,769,0.103010015,0.112970886
bando,770,0.103107247,0.113082009
bando,771,0.103648966,0.113220913
bando,772,0.103704527,0.113220913
bando,773,0.102996125,0.112998667
bando,774,0.103107247,0.113193133
bando,775,0.1033156,0.113179242
bando,776,0.103148917,0.112831981
bando,777,0.102621088,0.112401378
bando,778,0.102773881,0.112873653
bando,779,0.103190588,0.112929214
bando,780,0.103093356,0.112623625
bando,781,0.102676649,0.112706967
bando,782,0.102648869,0.112637515
bando,783,0.103079466,0.112818091
bando,784,0.10273221,0.112387487
bando,785,0.102412735,0.112290254
bando,786,0.102204381,0.112248583
bando,787,0.102843332,0.112248583
bando,788,0.102357174,0.112193021
bando,789,0.102329393,0.112123569
bando,790,0.102176601,0.112262474
bando,791,0.102648869,0.111887432
bando,792,0.10216271,0.111790199
bando,793,0.101982137,0.111706856
bando,794,0.101926576,0.111692966
bando,795,0.10212104,0.111401267
bando,796,0.101801564,0.111151239
bando,797,0.101746003,0.111470719
bando,798,0.101982137,0.111456829
bando,799,0.10212104,0.111429048
bando,800,0.101676552,0.110915102
bando,801,0.101273735,0.111040116
bando,802,0.101440418,0.110887321
bando,803,0.101648771,0.111026225
bando,804,0.101315406,0.110498389
bando,805,0.101051491,0.110734526
bando,806,0.101454308,0.110623403
bando,807,0.101454308,0.110956773
bando,808,0.101120942,0.110165018
bando,809,0.100870918,0.11054006
bando,810,0.101384857,0.110498389
bando,811,0.101287625,0.110734526
bando,812,0.100926479,0.110040004
bando,813,0.100787577,0.110290032
bando,814,0.101065381,0.109914991
bando,815,0.100690345,0.110012224
bando,816,0.10042643,0.109331592
bando,817,0.100176406,0.109512168
bando,818,0.100551443,0.109414935
bando,819,0.100356979,0.109303812
bando,820,0.100134735,0.108859318
bando,821,0.099926382,0.109164907
bando,822,0.100259747,0.108970441
bando,823,0.100009723,0.10862318
bando,824,0.099509675,0.108206467
bando,825,0.099037406,0.108164796
bando,826,0.099106858,0.107859207
bando,827,0.09869015,0.107553617
bando,828,0.098356785,0.107567508
bando,829,0.097842846,0.107484165
bando,830,0.098203992,0.107359151
bando,831,0.097759504,0.106859095
bando,832,0.097690053,0.107123014
bando,833,0.097551151,0.10701189
bando,834,0.098051199,0.107095233
bando,835,0.097676163,0.106636849
bando,836,0.097745614,0.106914657
bando,837,0.097898407,0.106886876
bando,838,0.098134541,0.106886876
bando,839,0.097412248,0.10635904
bando,840,0.097370578,0.106414602
bando,841,0.097384468,0.10637293
bando,842,0.097759504,0.106400711
bando,843,0.097231675,0.10602567
bando,844,0.097287236,0.106164574
bando,845,0.097412248,0.106206245
bando,846,0.097759504,0.106345149
bando,847,0.097106663,0.106011779
bando,848,0.097176114,0.106109012
bando,849,0.097551151,0.10637293
bando,850,0.097620602,0.106206245
bando,851,0.097203895,0.105914546
bando,852,0.097092773,0.106011779
bando,853,0.097828956,0.106331259
bando,854,0.097426139,0.106303478
bando,855,0.097315017,0.10603956
bando,856,0.097092773,0.106303478
bando,857,0.097773395,0.106331259
bando,858,0.097328907,0.106317369
bando,859,0.097245566,0.106150683
bando,860,0.097120553,0.106511835
bando,861,0.097745614,0.106428492
bando,862,0.097398358,0.106414602
bando,863,0.097217785,0.106122903
bando,864,0.097023322,0.106414602
bando,865,0.097745614,0.106289588
bando,866,0.097370578,0.10637293
bando,867,0.097287236,0.106164574
bando,868,0.097009431,0.106414602
bando,869,0.097759504,0.106442382
bando,870,0.097412248,0.106581287
bando,871,0.097273346,0.106456273
bando,872,0.097051102,0.106664629
bando,873,0.097676163,0.106484054
bando,874,0.097328907,0.106497944
bando,875,0.097190005,0.106317369
bando,876,0.097231675,0.106553506
bando,877,0.097551151,0.106456273
bando,878,0.097370578,0.106428492
bando,879,0.097301126,0.10635904
bando,880,0.097301126,0.106609068
bando,881,0.097551151,0.106484054
bando,882,0.097176114,0.10635904
bando,883,0.097301126,0.106414602
bando,884,0.097315017,0.106595177
bando,885,0.097620602,0.106525725
bando,886,0.097078883,0.106400711
bando,887,0.097273346,0.106442382
bando,888,0.097356687,0.106553506
bando,889,0.097606712,0.106539616
bando,890,0.096828858,0.106081231
bando,891,0.096759407,0.105942327
bando,892,0.097064992,0.106109012
bando,893,0.097120553,0.105970108
bando,894,0.096467712,0.105581176
bando,895,0.09637048,0.105553395
bando,896,0.096787188,0.105636737
bando,897,0.096620505,0.10572008
bando,898,0.096176017,0.105345038
bando,899,0.096287139,0.105442271
bando,900,0.096828858,0.105511724
bando,901,0.096606615,0.105747861
bando,902,0.096037115,0.105164463
bando,903,0.095981554,0.105261696
bando,904,0.096301029,0.105039449
bando,905,0.096259359,0.105289477
bando,906,0.095800981,0.104928325
bando,907,0.095898212,0.105220024
bando,908,0.096301029,0.104969997
bando,909,0.096217688,0.105233915
bando,910,0.095939883,0.105150572
bando,911,0.095856542,0.105164463
bando,912,0.095981554,0.104942216
bando,913,0.095731529,0.104844983
bando,914,0.095564847,0.104803311
bando,915,0.095467615,0.104886654
bando,916,0.095884322,0.104844983
bando,917,0.095606517,0.104650517
bando,918,0.095550956,0.104706078
bando,919,0.095648188,0.104914435
bando,920,0.095925993,0.104914435
bando,921,0.095495395,0.104469941
bando,922,0.095314822,0.104497722
bando,923,0.095287042,0.104636626
bando,924,0.095606517,0.10442827
bando,925,0.094856444,0.104206023
bando,926,0.0952037,0.104233804
bando,927,0.09518981,0.104525503
bando,928,0.095537066,0.104469941
bando,929,0.094898115,0.104094899
bando,930,0.095273152,0.10412268
bando,931,0.095245371,0.10444216
bando,932,0.095523176,0.104358818
bando,933,0.094870335,0.104261585
bando,934,0.09516203,0.104094899
bando,935,0.0952037,0.104178242
bando,936,0.094925896,0.103955995
bando,937,0.094439737,0.103719858
bando,938,0.094675871,0.103830981
bando,939,0.095009237,0.103761529
bando,940,0.094703652,0.103692077
bando,941,0.094064701,0.103344816
bando,942,0.094259164,0.103317035
bando,943,0.094773103,0.10345594
bando,944,0.094411957,0.10345594
bando,945,0.094203603,0.103122569
bando,946,0.094231384,0.103303145
bando,947,0.094550859,0.103205912
bando,948,0.09400914,0.10315035
bando,949,0.093759115,0.102803089
bando,950,0.093800786,0.102941994
bando,951,0.094342506,0.102997555
bando,952,0.09405081,0.103122569
bando,953,0.093745225,0.102900322
bando,954,0.093759115,0.103053117
bando,955,0.094314725,0.103080898
bando,956,0.094092481,0.103025336
bando,957,0.093620213,0.102900322
bando,958,0.093578542,0.102844761
bando,959,0.093759115,0.102747528
bando,960,0.093578542,0.102414157
bando,961,0.093272957,0.102441938
bando,962,0.093481311,0.102608623
bando,963,0.093925798,0.102650294
bando,964,0.093536872,0.10251139
bando,965,0.093300738,0.102469719
bando,966,0.09342575,0.102664185
bando,967,0.093856347,0.102580842
bando,968,0.093370189,0.102414157
bando,969,0.093189616,0.102386376
bando,970,0.093481311,0.102636404
bando,971,0.093925798,0.102622514
bando,972,0.093356299,0.10219191
bando,973,0.09288403,0.10219191
bando,974,0.093078494,0.102164129
bando,975,0.09342575,0.102205801
bando,976,0.093050713,0.101914102
bando,977,0.092800689,0.102136348
bando,978,0.093175725,0.102150239
bando,979,0.093272957,0.102094677
bando,980,0.093092384,0.101733526
bando,981,0.092911811,0.102108568
bando,982,0.093189616,0.102066896
bando,983,0.093078494,0.102233582
bando,984,0.093050713,0.101775197
bando,985,0.092939591,0.102150239
bando,986,0.093370189,0.102080787
bando,987,0.093106274,0.10219191
bando,988,0.092939591,0.101761307
bando,989,0.092967372,0.101941882
bando,990,0.09346742,0.102219691
bando,991,0.093106274,0.102136348
bando,992,0.092953482,0.10187243
bando,993,0.09288403,0.102080787
bando,994,0.093578542,0.102080787
bando,995,0.093134055,0.102164129
bando,996,0.092967372,0.101997444
bando,997,0.09284236,0.102066896
bando,998,0.093536872,0.102108568
bando,999,0.093106274,0.102094677
bando,1000,0.09285625,0.101997444
bando,1001,0.09288403,0.102066896
bando,1002,0.093411859,0.102136348
bando,1003,0.093134055,0.102150239
bando,1004,0.092939591,0.102233582
bando,1005,0.092828469,0.102108568
bando,1006,0.09342575,0.102261362
bando,1007,0.093106274,0.102150239
bando,1008,0.092939591,0.102372486
bando,1009,0.09284236,0.102233582
bando,1010,0.09342575,0.102344705
bando,1011,0.093120164,0.102080787
bando,1012,0.09288403,0.102247472
bando,1013,0.092745128,0.102233582
bando,1014,0.09342575,0.10219191
bando,1015,0.093064604,0.102122458
bando,1016,0.092995152,0.10219191
bando,1017,0.09284236,0.102303034
bando,1018,0.093175725,0.102205801
bando,1019,0.093009043,0.102011335
bando,1020,0.092925701,0.102122458
bando,1021,0.092967372,0.102275253
bando,1022,0.093022933,0.102066896
bando,1023,0.09287014,0.10185854
bando,1024,0.092911811,0.102039115
bando,1025,0.093064604,0.102108568
bando,1026,0.093120164,0.102080787
bando,1027,0.092786799,0.102011335
bando,1028,0.092814579,0.102039115
bando,1029,0.092967372,0.102080787
bando,1030,0.093064604,0.101927992
bando,1031,0.092786799,0.10185854
bando,1032,0.092647896,0.101900211
bando,1033,0.092967372,0.101830759
bando,1034,0.092967372,0.10185854
bando,1035,0.092772908,0.101705745
bando,1036,0.092550665,0.101775197
bando,1037,0.09284236,0.101608512
bando,1038,0.09284236,0.101691855
bando,1039,0.092425652,0.101566841
bando,1040,0.092328421,0.101566841
bando,1041,0.092481213,0.101427936
bando,1042,0.09230064,0.101164018
bando,1043,0.092036726,0.101372375
bando,1044,0.092147848,0.101344594
bando,1045,0.09230064,0.101316813
bando,1046,0.092217299,0.100941771
bando,1047,0.092189518,0.101302923
bando,1048,0.091967275,0.10123347
bando,1049,0.092231189,0.101066785
bando,1050,0.091772811,0.100691744
bando,1051,0.091758921,0.100788977
bando,1052,0.09168947,0.10091399
bando,1053,0.092078397,0.100858429
